datetime,air_temp,rel_hum,wind_speed,wind_direction,accum_precip
2022-07-04T21:55:00Z,24.5,93,9.3,177,0.2
2022-07-04T22:00:00Z,24.5,91,9.9,181,0.2
2022-07-04T22:05:00Z,24.6,92,6.9,177,0.2
2022-07-04T22:10:00Z,24.6,92,6.6,182,0.2
2022-07-04T22:15:00Z,24.7,93,6.6,171,0.2
2022-07-04T22:20:00Z,24.7,93,7.4,177,0.2
2022-07-04T22:25:00Z,24.8,93,5.1,174,0.2
2022-07-04T22:30:00Z,24.8,93,5.5,182,0.2
2022-07-04T22:35:00Z,24.8,93,6.1,181,0.2
2022-07-04T22:40:00Z,24.8,94,5.2,184,0.2
2022-07-04T22:45:00Z,24.7,95,5.5,186,0.2
2022-07-04T22:50:00Z,24.7,96,6.3,188,0.2
2022-07-04T22:55:00Z,24.7,96,5.2,180,0.2
2022-07-04T23:00:00Z,24.8,97,4.6,181,0.2
2022-07-04T23:05:00Z,24.8,97,5.5,179,0.2
2022-07-04T23:10:00Z,24.8,97,5.4,187,0.2
2022-07-04T23:15:00Z,24.9,98,3.9,190,0.2
2022-07-04T23:20:00Z,24.8,98,3.5,206,0.2
2022-07-04T23:25:00Z,24.9,98,3.1,230,0.2
2022-07-04T23:30:00Z,24.9,99,1.5,259,0.2
2022-07-04T23:35:00Z,24.9,98,2.8,208,0.2
2022-07-04T23:40:00Z,25.2,96,3.5,203,0.2
2022-07-04T23:45:00Z,25.2,95,4.2,193,0.2
2022-07-04T23:50:00Z,25.3,95,3.6,191,0.2
2022-07-04T23:55:00Z,25.4,91,5.3,189,0.2
2022-07-05T00:00:00Z,25.5,88,6.1,193,0
2022-07-05T00:05:00Z,25.5,89,4.5,198,0
2022-07-05T00:10:00Z,25.5,88,5.4,195,0
2022-07-05T00:15:00Z,25.5,87,5.4,193,0
2022-07-05T00:20:00Z,25.5,87,5.8,192,0
2022-07-05T00:25:00Z,25.5,87,6.6,190,0
2022-07-05T00:30:00Z,25.5,88,4.7,186,0
2022-07-05T00:35:00Z,25.4,90,5.3,194,0
2022-07-05T00:40:00Z,25.4,90,6.1,190,0
2022-07-05T00:45:00Z,25.3,92,4.5,180,0
2022-07-05T00:50:00Z,25.2,93,3.9,179,0
2022-07-05T00:55:00Z,24.9,95,3.9,183,0
2022-07-05T01:00:00Z,24.8,96,2.2,266,0
2022-07-05T01:05:00Z,24.8,94,3.9,212,0
2022-07-05T01:10:00Z,24.6,95,5.9,207,0
2022-07-05T01:15:00Z,24.4,96,5.6,202,0
2022-07-05T01:20:00Z,24.2,98,3.3,186,0
2022-07-05T01:25:00Z,24.1,99,5.7,183,0
2022-07-05T01:30:00Z,24.1,100,5.6,198,0
2022-07-05T01:35:00Z,24.1,100,3.7,208,0
2022-07-05T01:40:00Z,24,100,2.9,193,0
2022-07-05T01:45:00Z,23.9,100,3.4,189,0
2022-07-05T01:50:00Z,23.8,100,2,204,0
2022-07-05T01:55:00Z,23.8,100,1.1,204,0
2022-07-05T02:00:00Z,23.8,100,3,174,0
2022-07-05T02:05:00Z,23.7,100,3.8,169,0
2022-07-05T02:10:00Z,23.5,100,4.6,173,0
2022-07-05T02:15:00Z,23.4,100,4.5,168,0
2022-07-05T02:20:00Z,23.3,100,4,183,0
2022-07-05T02:25:00Z,23.3,100,3.4,186,0
2022-07-05T02:30:00Z,23.3,100,4,206,0
2022-07-05T02:35:00Z,23.2,100,4.1,199,0
2022-07-05T02:40:00Z,23.1,100,4.8,211,0
2022-07-05T02:45:00Z,23,100,5.3,202,0.1
2022-07-05T02:50:00Z,22.8,100,5.6,206,0.1
2022-07-05T02:55:00Z,22.8,100,5.3,201,0.1
2022-07-05T03:00:00Z,22.8,100,4.6,195,0.1
2022-07-05T03:05:00Z,22.7,100,4.8,189,0.1
2022-07-05T03:10:00Z,22.6,100,4.5,175,0.1
2022-07-05T03:15:00Z,22.5,100,5.1,180,0.1
2022-07-05T03:20:00Z,22.5,100,4.5,193,0.1
2022-07-05T03:25:00Z,22.5,100,5.1,198,0.1
2022-07-05T03:30:00Z,22.5,100,4.6,202,0.1
2022-07-05T03:35:00Z,22.5,100,4.6,207,0.1
2022-07-05T03:40:00Z,22.6,100,5.1,203,0.1
2022-07-05T03:45:00Z,22.7,100,5.1,201,0.1
2022-07-05T03:50:00Z,22.6,100,4.2,190,0.1
2022-07-05T03:55:00Z,22.6,100,4.4,192,0.1
2022-07-05T04:00:00Z,22.6,100,4.3,201,0.1
2022-07-05T04:05:00Z,22.6,100,4.5,202,0.1
2022-07-05T04:10:00Z,22.7,100,3.8,207,0.1
2022-07-05T04:15:00Z,22.7,100,3.1,202,0.1
2022-07-05T04:20:00Z,22.7,100,3.1,182,0.1
2022-07-05T04:25:00Z,22.7,100,3.8,189,0.1
2022-07-05T04:30:00Z,22.7,100,4.1,187,0.1
2022-07-05T04:35:00Z,22.7,100,3.7,194,0.1
2022-07-05T04:40:00Z,22.8,100,4.2,207,0.1
2022-07-05T04:45:00Z,22.8,100,4.1,202,0.1
2022-07-05T04:50:00Z,22.7,100,3.7,204,0.1
2022-07-05T04:55:00Z,22.6,100,3.8,207,0.1
2022-07-05T05:00:00Z,22.6,100,3,211,0.1
2022-07-05T05:05:00Z,22.6,100,2.5,212,0.1
2022-07-05T05:10:00Z,22.6,100,1.3,222,0.1
2022-07-05T05:15:00Z,22.5,100,0.8,212,0.1
2022-07-05T05:20:00Z,22.5,100,1.6,186,0.1
2022-07-05T05:25:00Z,22.4,100,2.3,177,0.1
2022-07-05T05:30:00Z,22.4,100,1.7,169,0.1
2022-07-05T05:35:00Z,22.5,100,2.1,178,0.1
2022-07-05T05:40:00Z,22.5,100,1.7,202,0.1
2022-07-05T05:45:00Z,22.5,100,1.8,193,0.1
2022-07-05T05:50:00Z,22.5,100,2,207,0.1
2022-07-05T05:55:00Z,22.5,100,1.4,214,0.1
2022-07-05T06:00:00Z,22.6,100,1.4,209,0.1
2022-07-05T06:05:00Z,22.5,100,0.9,192,0.1
2022-07-05T06:10:00Z,22.5,100,1.2,163,0.1
2022-07-05T06:15:00Z,22.5,100,1,169,0.1
2022-07-05T06:20:00Z,22.4,100,1.1,171,0.1
2022-07-05T06:25:00Z,22.4,100,0.8,220,0.1
2022-07-05T06:30:00Z,22.4,100,1.3,219,0.1
2022-07-05T06:35:00Z,22.3,100,1.3,212,0.1
2022-07-05T06:40:00Z,22.3,100,0.5,207,0.1
2022-07-05T06:45:00Z,22.3,100,0.7,215,0.1
2022-07-05T06:50:00Z,22.3,100,0.4,225,0.1
2022-07-05T06:55:00Z,22.3,100,0.3,237,0.1
2022-07-05T07:00:00Z,22.3,100,0.6,230,0.1
2022-07-05T07:05:00Z,22.3,100,0.4,244,0.1
2022-07-05T07:10:00Z,22.2,100,1.1,227,0.1
2022-07-05T07:15:00Z,22.1,100,1.4,229,0.1
2022-07-05T07:20:00Z,22.1,100,2.1,240,0.1
2022-07-05T07:25:00Z,22.2,100,2.4,238,0.1
2022-07-05T07:30:00Z,22.3,100,1.6,257,0.1
2022-07-05T07:35:00Z,22.2,100,1.1,293,0.1
2022-07-05T07:40:00Z,22.3,100,1.4,260,0.1
2022-07-05T07:45:00Z,22.3,100,1.3,256,0.1
2022-07-05T07:50:00Z,22.4,100,1.7,253,0.1
2022-07-05T07:55:00Z,22.5,100,1.3,261,0.1
2022-07-05T08:00:00Z,22.5,100,1.1,261,0.1
2022-07-05T08:05:00Z,22.5,100,1.2,268,0.1
2022-07-05T08:10:00Z,22.5,100,1.3,301,0.1
2022-07-05T08:15:00Z,22.6,100,1.4,307,0.1
2022-07-05T08:20:00Z,22.6,100,1.2,332,0.1
2022-07-05T08:25:00Z,22.8,100,2,295,0.1
2022-07-05T08:30:00Z,22.8,100,1.5,282,0.1
2022-07-05T08:35:00Z,22.9,100,1.4,280,0.1
2022-07-05T08:40:00Z,22.9,100,1.4,272,0.1
2022-07-05T08:45:00Z,22.8,100,1.7,246,0.1
2022-07-05T08:50:00Z,22.8,100,1.9,250,0.1
2022-07-05T08:55:00Z,22.8,100,1.8,270,0.1
2022-07-05T09:00:00Z,22.8,100,1.8,287,0.1
2022-07-05T09:05:00Z,22.8,100,2,296,0.1
2022-07-05T09:10:00Z,22.8,100,1.6,289,0.1
2022-07-05T09:15:00Z,22.7,100,1.4,312,0.1
2022-07-05T09:20:00Z,22.6,100,1.1,338,0.1
2022-07-05T09:25:00Z,22.7,100,0.9,322,0.1
2022-07-05T09:30:00Z,22.6,100,0.9,6,0.1
2022-07-05T09:35:00Z,22.6,100,1.6,13,0.1
2022-07-05T09:40:00Z,22.6,100,1.3,352,0.1
2022-07-05T09:45:00Z,22.6,100,1.1,330,0.1
2022-07-05T09:50:00Z,22.6,100,1.2,348,0.1
2022-07-05T09:55:00Z,22.6,100,1.4,348,0.1
2022-07-05T10:00:00Z,22.6,100,0.5,334,0.1
2022-07-05T10:05:00Z,22.7,100,0.1,62,0.1
2022-07-05T10:10:00Z,22.9,100,0.2,347,0.1
2022-07-05T10:15:00Z,22.9,100,0.7,320,0.1
2022-07-05T10:20:00Z,22.9,100,1.4,330,0.1
2022-07-05T10:25:00Z,22.9,100,0.9,313,0.1
2022-07-05T10:30:00Z,22.8,100,0.2,306,0.1
2022-07-05T10:35:00Z,22.8,100,0.7,301,0.1
2022-07-05T10:40:00Z,23,100,1.3,309,0.1
2022-07-05T10:45:00Z,23,100,1.1,330,0.1
2022-07-05T10:50:00Z,22.8,100,0.7,322,0.1
2022-07-05T10:55:00Z,22.9,100,1.1,335,0.1
2022-07-05T11:00:00Z,22.9,100,1.4,340,0.1
2022-07-05T11:05:00Z,22.9,100,1.1,357,0.1
2022-07-05T11:10:00Z,22.8,100,1.3,356,0.1
2022-07-05T11:15:00Z,22.8,100,1.5,5,0.1
2022-07-05T11:20:00Z,22.8,100,1.6,13,0.1
2022-07-05T11:25:00Z,22.8,100,2.1,26,0.1
2022-07-05T11:30:00Z,22.8,100,1,36,0.1
2022-07-05T11:35:00Z,22.8,100,0.5,49,0.1
2022-07-05T11:40:00Z,23,100,0.5,61,0.1
2022-07-05T11:45:00Z,23.1,100,0.7,56,0.1
2022-07-05T11:50:00Z,23.3,100,0.8,73,0.1
2022-07-05T11:55:00Z,23.5,100,0.4,70,0.1
2022-07-05T12:00:00Z,23.6,100,0.9,78,0.1
2022-07-05T12:05:00Z,23.7,100,1.3,62,0.1
2022-07-05T12:10:00Z,23.9,100,1.1,60,0.1
2022-07-05T12:15:00Z,24,100,0.6,66,0.1
2022-07-05T12:20:00Z,24,100,0,267,0.1
2022-07-05T12:25:00Z,23.9,100,0.4,202,0.1
2022-07-05T12:30:00Z,23.8,100,0.4,6,0.1
2022-07-05T12:35:00Z,24,100,0.9,25,0.1
2022-07-05T12:40:00Z,24,100,0.7,62,0.1
2022-07-05T12:45:00Z,24.2,100,1.3,75,0.1
2022-07-05T12:50:00Z,24.2,100,1.6,69,0.1
2022-07-05T12:55:00Z,24.1,100,1.9,59,0.1
2022-07-05T13:00:00Z,24.1,100,1.9,46,0.1
2022-07-05T13:05:00Z,24.2,100,2,54,0.1
2022-07-05T13:10:00Z,24.2,100,1.9,56,0.1
2022-07-05T13:15:00Z,24.3,100,2.6,58,0.1
2022-07-05T13:20:00Z,24.2,100,2.7,64,0.1
2022-07-05T13:25:00Z,24.4,100,2.6,70,0.1
2022-07-05T13:30:00Z,24.5,100,2.9,67,0.1
2022-07-05T13:35:00Z,24.6,100,2.7,64,0.1
2022-07-05T13:40:00Z,25,100,1.1,74,0.1
2022-07-05T13:45:00Z,25.4,100,0.4,320,0.1
2022-07-05T13:50:00Z,25.7,100,0.7,59,0.1
2022-07-05T13:55:00Z,25.8,100,1.4,99,0.1
2022-07-05T14:00:00Z,25.7,100,1.9,82,0.1
2022-07-05T14:05:00Z,25.6,100,1.7,88,0.1
2022-07-05T14:10:00Z,25.8,100,2.6,94,0.1
2022-07-05T14:15:00Z,26.1,100,2.3,120,0.1
2022-07-05T14:20:00Z,26.2,100,2.2,123,0.1
2022-07-05T14:25:00Z,26.3,100,1.1,166,0.1
2022-07-05T14:30:00Z,26.1,100,2.4,150,0.1
2022-07-05T14:35:00Z,25.8,100,3.1,150,0.1
2022-07-05T14:40:00Z,25.9,100,2.9,142,0.1
2022-07-05T14:45:00Z,26.1,100,1.3,155,0.1
2022-07-05T14:50:00Z,26.5,97,0.9,161,0.1
2022-07-05T14:55:00Z,26.6,97,1.6,157,0.1
2022-07-05T15:00:00Z,26.5,99,1.6,130,0.1
2022-07-05T15:05:00Z,26.2,100,2.4,152,0.1
2022-07-05T15:10:00Z,26.3,99,2.4,155,0.1
2022-07-05T15:15:00Z,26.3,100,2.5,140,0.1
2022-07-05T15:20:00Z,26.2,100,2.1,149,0.1
2022-07-05T15:25:00Z,26.5,100,2.6,132,0.1
2022-07-05T15:30:00Z,26.4,100,2.4,145,0.1
2022-07-05T15:35:00Z,26.9,95,1.2,125,0.1
2022-07-05T15:40:00Z,26.9,95,2.5,145,0.1
2022-07-05T15:45:00Z,27.3,94,1.4,145,0.1
2022-07-05T15:50:00Z,27.6,90,1.7,133,0.1
2022-07-05T15:55:00Z,27.5,90,2.3,126,0.1
2022-07-05T16:00:00Z,27.3,91,2.8,96,0.1
2022-07-05T16:05:00Z,27.4,88,2,87,0.1
2022-07-05T16:10:00Z,27.7,90,2.2,107,0.1
2022-07-05T16:15:00Z,27.5,92,2.3,117,0.1
2022-07-05T16:20:00Z,27.5,92,2.6,141,0.1
2022-07-05T16:25:00Z,27.5,91,2.2,124,0.1
2022-07-05T16:30:00Z,27.5,91,2.4,138,0.1
2022-07-05T16:35:00Z,27.4,90,2.6,147,0.1
2022-07-05T16:40:00Z,27.5,90,1.7,145,0.1
2022-07-05T16:45:00Z,27.9,90,1.7,116,0.1
2022-07-05T16:50:00Z,27.8,90,2.2,122,0.1
2022-07-05T16:55:00Z,27.7,90,1.8,118,0.1
2022-07-05T17:00:00Z,27.6,87,1.3,147,0.1
2022-07-05T17:05:00Z,27.5,88,2.3,82,0.1
2022-07-05T17:10:00Z,27.4,88,1.8,68,0.1
2022-07-05T17:15:00Z,27.5,88,1.9,81,0.1
2022-07-05T15:20:00Z,26.2,100,2.1,149,0.1
2022-07-05T15:25:00Z,26.5,100,2.6,132,0.1
2022-07-05T15:30:00Z,26.4,100,2.4,145,0.1
2022-07-05T15:35:00Z,26.9,95,1.2,125,0.1
2022-07-05T15:40:00Z,26.9,95,2.5,145,0.1
2022-07-05T15:45:00Z,27.3,94,1.4,145,0.1
2022-07-05T15:50:00Z,27.6,90,1.7,133,0.1
2022-07-05T15:55:00Z,27.5,90,2.3,126,0.1
2022-07-05T16:00:00Z,27.3,91,2.8,96,0.1
2022-07-05T16:05:00Z,27.4,88,2,87,0.1
2022-07-05T16:10:00Z,27.7,90,2.2,107,0.1
2022-07-05T16:15:00Z,27.5,92,2.3,117,0.1
2022-07-05T16:20:00Z,27.5,92,2.6,141,0.1
2022-07-05T16:25:00Z,27.5,91,2.2,124,0.1
2022-07-05T16:30:00Z,27.5,91,2.4,138,0.1
2022-07-05T16:35:00Z,27.4,90,2.6,147,0.1
2022-07-05T16:40:00Z,27.5,90,1.7,145,0.1
2022-07-05T16:45:00Z,27.9,90,1.7,116,0.1
2022-07-05T16:50:00Z,27.8,90,2.2,122,0.1
2022-07-05T16:55:00Z,27.7,90,1.8,118,0.1
2022-07-05T17:00:00Z,27.6,87,1.3,147,0.1
2022-07-05T17:05:00Z,27.5,88,2.3,82,0.1
2022-07-05T17:10:00Z,27.4,88,1.8,68,0.1
2022-07-05T17:15:00Z,27.5,88,1.9,81,0.1
2022-07-05T17:20:00Z,27.5,89,1.5,96,0.1
2022-07-05T17:25:00Z,27.6,88,1.6,79,0.1
2022-07-05T17:30:00Z,27.4,89,2.7,82,0.1
2022-07-05T17:35:00Z,27.4,90,2.4,83,0.1
2022-07-05T17:40:00Z,27.4,89,2.7,74,0.1
2022-07-05T17:45:00Z,27.5,90,2.4,93,0.1
2022-07-05T17:50:00Z,27.7,91,2.3,99,0.1
2022-07-05T17:55:00Z,27.7,90,2,100,0.1
2022-07-05T18:00:00Z,27.6,91,3.1,93,0.1
2022-07-05T18:05:00Z,27.6,92,3.1,99,0.1
2022-07-05T18:10:00Z,27.5,90,3.2,99,0.1
2022-07-05T18:15:00Z,27.5,87,3.7,91,0.1
2022-07-05T18:20:00Z,27.5,87,2.6,82,0.1
2022-07-05T18:25:00Z,27.1,84,3.6,76,0.1
2022-07-05T18:30:00Z,27.5,85,2.9,91,0.1
2022-07-05T18:35:00Z,27.4,83,3,77,0.1
2022-07-05T18:40:00Z,27.7,86,2.3,110,0.1
2022-07-05T18:45:00Z,27.8,85,2.3,90,0.1
2022-07-05T18:50:00Z,28.1,83,2.2,96,0.1
2022-07-05T18:55:00Z,28,82,2.3,97,0.1
2022-07-05T19:00:00Z,28.2,83,3.1,107,0.1
2022-07-05T19:05:00Z,28.4,84,2.4,103,0.1
2022-07-05T19:10:00Z,28.3,81,1.6,79,0.1
2022-07-05T19:15:00Z,28.2,81,2.6,73,0.1
2022-07-05T19:20:00Z,28.6,83,2.2,105,0.1
2022-07-05T19:25:00Z,28.9,82,1.8,105,0.1
2022-07-05T19:30:00Z,28.9,81,1.9,96,0.1
2022-07-05T19:35:00Z,28.7,81,3,87,0.1
2022-07-05T19:40:00Z,28.8,83,2.8,113,0.1
2022-07-05T19:45:00Z,28.9,83,2.9,112,0.1
2022-07-05T19:50:00Z,28.9,81,3.1,102,0.1
2022-07-05T19:55:00Z,29.2,81,2.6,107,0.1
2022-07-05T20:00:00Z,29.3,81,2.7,103,0.1
2022-07-05T20:05:00Z,29.6,80,2,99,0.1
2022-07-05T20:10:00Z,29.9,80,1.9,122,0.1
2022-07-05T20:15:00Z,29.9,79,2.4,100,0.1
2022-07-05T20:20:00Z,29.3,80,2.8,90,0.1
2022-07-05T20:25:00Z,29.5,81,2.4,95,0.1
2022-07-05T20:30:00Z,29.5,80,2.1,88,0.1
2022-07-05T20:35:00Z,29.6,81,1.8,106,0.1
2022-07-05T20:40:00Z,29.6,80,2.4,87,0.1
2022-07-05T20:45:00Z,29.4,80,1.9,80,0.1
2022-07-05T20:50:00Z,29.3,81,2.9,89,0.1
2022-07-05T20:55:00Z,29.2,80,2.4,62,0.1
2022-07-05T21:00:00Z,28.9,81,2.2,41,0.1
2022-07-05T21:05:00Z,29.1,80,1.4,23,0.1
2022-07-05T21:10:00Z,29,80,1.8,41,0.1
2022-07-05T21:15:00Z,29.3,80,1,65,0.1
2022-07-05T21:20:00Z,29.3,81,2.1,96,0.1
2022-07-05T21:25:00Z,29.4,83,2.3,96,0.1
2022-07-05T21:30:00Z,29.4,81,2.8,81,0.1
2022-07-05T21:35:00Z,29.1,81,2.5,65,0.1
2022-07-05T21:40:00Z,29.3,81,2.6,72,0.1
2022-07-05T21:45:00Z,29.8,80,2.6,95,0.1
2022-07-05T21:50:00Z,29.8,81,2.9,93,0.1
2022-07-05T21:55:00Z,29.7,80,2.5,81,0.1
2022-07-05T22:00:00Z,30,78,1.1,99,0.1
2022-07-05T22:05:00Z,29.7,79,3.9,80,0.1
2022-07-05T22:10:00Z,29.5,80,4,84,0.1
2022-07-05T22:15:00Z,29.8,80,2.3,99,0.1
2022-07-05T22:20:00Z,29.7,83,2.9,100,0.1
2022-07-05T22:25:00Z,29.7,83,2.3,108,0.1
2022-07-05T22:30:00Z,29.6,83,1.8,114,0.1
2022-07-05T22:35:00Z,29.3,81,2.5,80,0.1
2022-07-05T22:40:00Z,29.4,82,2,89,0.1
2022-07-05T22:45:00Z,29.2,82,4.1,79,0.1
2022-07-05T22:50:00Z,29.1,82,4.1,83,0.1
2022-07-05T22:55:00Z,29.7,83,3.5,90,0.1
2022-07-05T23:00:00Z,29.7,84,2.4,108,0.1
2022-07-05T23:05:00Z,29.5,84,2.5,116,0.1
2022-07-05T23:10:00Z,29.4,85,2.4,106,0.1
2022-07-05T23:15:00Z,29.4,84,4.3,89,0.1
2022-07-05T23:20:00Z,29.4,87,3,108,0.1
2022-07-05T23:25:00Z,29.3,90,2.6,118,0.1
2022-07-05T23:30:00Z,28.7,84,4.8,149,0.1
2022-07-05T23:35:00Z,27.9,59,5.9,174,0.1
2022-07-05T23:40:00Z,27.3,57,5.9,168,0.1
2022-07-05T23:45:00Z,27.1,58,4.8,176,0.1
2022-07-05T23:50:00Z,26.6,61,4.7,194,0.1
2022-07-05T23:55:00Z,26.1,65,4,188,0.1
2022-07-06T00:00:00Z,25.7,69,5.1,158,0
2022-07-06T00:05:00Z,25.5,72,2.3,157,0
2022-07-06T00:10:00Z,25.5,72,1.4,15,0
2022-07-06T00:15:00Z,25.5,72,1.1,74,0
2022-07-06T00:20:00Z,25,76,1,35,0
2022-07-06T00:25:00Z,24.6,81,1.9,291,0
2022-07-06T00:30:00Z,24.4,82,5.6,342,0
2022-07-06T00:35:00Z,22.8,97,7.4,10,0.1
2022-07-06T00:40:00Z,23.1,95,3.6,23,0.3
2022-07-06T00:45:00Z,22.4,100,3.6,241,0.4
2022-07-06T00:50:00Z,22.6,100,3.7,204,0.5
2022-07-06T00:55:00Z,22.5,100,5.1,192,0.7
2022-07-06T01:00:00Z,22.5,100,6,147,0.7
2022-07-06T01:05:00Z,22.1,100,7.2,152,0.8
2022-07-06T01:10:00Z,22.3,100,6.4,123,0.8
2022-07-06T01:15:00Z,22.7,100,3.2,116,0.8
2022-07-06T01:20:00Z,22.8,100,2.6,104,0.8
2022-07-06T01:25:00Z,22.4,100,2.5,78,0.8
2022-07-06T01:30:00Z,22.6,100,1.3,113,0.8
2022-07-06T01:35:00Z,22.5,100,2.2,83,0.8
2022-07-06T01:40:00Z,22.3,100,2.1,87,0.8
2022-07-06T01:45:00Z,22.3,100,2.4,66,0.8
2022-07-06T01:50:00Z,22,100,2.1,54,0.8
2022-07-06T01:55:00Z,21.9,100,1.9,61,0.8
2022-07-06T02:00:00Z,22,100,2.7,77,0.8
2022-07-06T02:05:00Z,22.1,100,2.8,83,0.8
2022-07-06T02:10:00Z,22.2,100,2.1,68,0.8
2022-07-06T02:15:00Z,22.2,100,0.7,23,0.8
2022-07-06T02:20:00Z,22.1,100,0.5,208,0.8
2022-07-06T02:25:00Z,22.2,100,2.7,170,0.8
2022-07-06T02:30:00Z,22.1,100,5.8,166,0.8
2022-07-06T02:35:00Z,21.9,100,7,176,0.8
2022-07-06T02:40:00Z,21.7,100,5.6,165,0.8
2022-07-06T02:45:00Z,22,100,4.5,152,0.8
2022-07-06T02:50:00Z,21.8,100,5.7,155,0.8
2022-07-06T02:55:00Z,22.4,100,4.7,141,0.9
2022-07-06T03:00:00Z,22,100,5.4,149,0.9
2022-07-06T03:05:00Z,21.7,100,5.9,159,0.9
2022-07-06T03:10:00Z,21.5,100,6.5,168,0.9
2022-07-06T03:15:00Z,21.4,100,6.1,169,0.9
2022-07-06T03:20:00Z,21.3,100,5.6,166,0.9
2022-07-06T03:25:00Z,21.2,100,4.7,169,0.9
2022-07-06T03:30:00Z,21.2,100,4.1,179,0.9
2022-07-06T03:35:00Z,21.2,100,5.1,188,0.9
2022-07-06T03:40:00Z,21.1,100,5.3,197,0.9
2022-07-06T03:45:00Z,21.1,100,4.4,201,1
2022-07-06T03:50:00Z,21.1,100,3.3,209,1
2022-07-06T03:55:00Z,21,100,3.4,206,1
2022-07-06T04:00:00Z,21,100,1.7,207,1
2022-07-06T04:05:00Z,21,100,1.3,227,1
2022-07-06T04:10:00Z,21,100,1,246,1
2022-07-06T04:15:00Z,21,100,0.8,245,1
2022-07-06T04:20:00Z,20.9,100,2.2,237,1.1
2022-07-06T04:25:00Z,20.8,100,3.3,230,1.1
2022-07-06T04:30:00Z,20.7,100,3.3,229,1.1
2022-07-06T04:35:00Z,20.9,100,2.9,242,1.1
2022-07-06T04:40:00Z,20.9,100,2.7,273,1.1
2022-07-06T04:45:00Z,20.9,100,3.4,272,1.1
2022-07-06T04:50:00Z,20.9,100,2.7,270,1.1
2022-07-06T04:55:00Z,20.9,100,2.2,273,1.1
2022-07-06T05:00:00Z,20.9,100,1.7,264,1.1
2022-07-06T05:05:00Z,20.8,100,2.3,228,1.1
2022-07-06T05:10:00Z,20.8,100,3,224,1.1
2022-07-06T05:15:00Z,20.8,100,4.4,223,1.1
2022-07-06T05:20:00Z,20.8,100,5,222,1.1
2022-07-06T05:25:00Z,20.7,100,4.5,204,1.2
2022-07-06T05:30:00Z,20.7,100,5,192,1.2
2022-07-06T05:35:00Z,20.6,100,5.5,197,1.2
2022-07-06T05:40:00Z,20.6,100,5.5,181,1.2
2022-07-06T05:45:00Z,20.6,100,5.7,159,1.2
2022-07-06T05:50:00Z,20.5,100,6.4,167,1.2
2022-07-06T05:55:00Z,20.3,100,7.2,178,1.2
2022-07-06T06:00:00Z,20.2,100,6.9,183,1.2
2022-07-06T06:05:00Z,20.2,100,7.1,179,1.2
2022-07-06T06:10:00Z,20.2,100,7.3,179,1.2
2022-07-06T06:15:00Z,20.2,100,9.4,184,1.2
2022-07-06T06:20:00Z,20.3,100,9.6,183,1.2
2022-07-06T06:25:00Z,20.3,100,8.3,181,1.2
2022-07-06T06:30:00Z,20.4,100,6.6,176,1.2
2022-07-06T06:35:00Z,20.6,100,4,158,1.2
2022-07-06T06:40:00Z,20.6,100,3.4,157,1.2
2022-07-06T06:45:00Z,21,100,2.5,148,1.2
2022-07-06T06:50:00Z,21,100,2.9,12,1.2
2022-07-06T06:55:00Z,21.2,100,4.5,342,1.2
2022-07-06T07:00:00Z,21.3,100,5.5,332,1.2
2022-07-06T07:05:00Z,21.4,100,5.6,350,1.2
2022-07-06T07:10:00Z,21.6,100,6.3,353,1.2
2022-07-06T07:15:00Z,21.4,100,4.8,358,1.2
2022-07-06T07:20:00Z,21.2,100,4.9,8,1.2
2022-07-06T07:25:00Z,21.2,100,5.1,30,1.2
2022-07-06T07:30:00Z,21.2,100,5.8,33,1.2
2022-07-06T07:35:00Z,21.1,100,5.2,27,1.2
2022-07-06T07:40:00Z,20.9,100,4.9,31,1.2
2022-07-06T07:45:00Z,20.9,100,4.1,41,1.2
2022-07-06T07:50:00Z,20.9,100,4.5,39,1.2
2022-07-06T07:55:00Z,20.9,100,3.5,38,1.2
2022-07-06T08:00:00Z,20.9,100,4.1,45,1.2
2022-07-06T08:05:00Z,20.9,100,4.7,55,1.2
2022-07-06T08:10:00Z,20.9,100,4.4,58,1.2
2022-07-06T08:15:00Z,20.9,100,3.5,53,1.2
2022-07-06T08:20:00Z,20.9,100,3.2,50,1.2
2022-07-06T08:25:00Z,20.9,100,3,46,1.2
2022-07-06T08:30:00Z,20.9,100,3.6,43,1.2
2022-07-06T08:35:00Z,20.9,100,2.7,55,1.2
2022-07-06T08:40:00Z,21,100,4,62,1.2
2022-07-06T08:45:00Z,21,100,3,67,1.2
2022-07-06T08:50:00Z,20.9,100,2.5,70,1.2
2022-07-06T08:55:00Z,20.9,100,2.7,66,1.2
2022-07-06T09:00:00Z,21.1,100,2.8,89,1.2
2022-07-06T09:05:00Z,21.2,100,3.7,89,1.2
2022-07-06T09:10:00Z,21.2,100,2.8,81,1.2
2022-07-06T09:15:00Z,21.3,100,2.2,91,1.2
2022-07-06T09:20:00Z,21.5,100,2.2,110,1.2
2022-07-06T09:25:00Z,21.6,100,2.6,115,1.2
2022-07-06T09:30:00Z,21.4,100,2.8,90,1.2
2022-07-06T09:35:00Z,21.4,100,2.9,64,1.2
2022-07-06T09:40:00Z,21.1,100,3.5,72,1.2
2022-07-06T09:45:00Z,21.3,100,2.9,88,1.2
2022-07-06T09:50:00Z,21.4,100,2.9,98,1.2
2022-07-06T09:55:00Z,21.4,100,3.5,93,1.2
